lake_id,period,region,dominant_landcover,nof_lake_type,lake_perimeter,lake_depth,lake_area,lake_number,lake_name,east_nzmg,north_nzmg,median_NH4N_mg/L^-1,band_classification_NH4N,exceeding_national_bottom_line_NH4N1.3,median_CHLA_mg/m^3,band_classification_CHLA,exceeding_national_bottom_line_CHLA12,median_SECCHI_metre,median_TN_mg/m^3,band_classification_TN,national_bottom_line_TN,exceeding_national_bottom_line_TN,median_TP_mg/m^3,band_classification_TP,exceeding_national_bottom_line_TP50,median_TLI3,band_classification_TLI3
48454,2013-2017,Canterbury,Native,Stratified,1006.29,19.74,35770.06,,,2390527,5773738,0.011572,A,FALSE,4.243524,B,FALSE,8.405764,251.5277,B,750,FALSE,16.40676,B,FALSE,3.425944,Mesotrophic (average)
48455,2013-2017,Canterbury,Pastoral,Polymictic,1702.67,9,100417,,,2391294,5773663,0.012022,A,FALSE,2.837273,B,FALSE,8.456016,214.0997,A,800,FALSE,8.418031,A,FALSE,2.988767,Oligotrophic (good)
48456,2013-2017,Canterbury,Pastoral,Polymictic,2133.55,4.9,184073.1,,,2393013,5775230,0.012253,A,FALSE,1.651252,A,FALSE,8.275943,199.8304,A,800,FALSE,6.042472,A,FALSE,2.741513,Oligotrophic (good)
48468,2013-2017,Canterbury,Native,Stratified,1279.69,22.51,92150.19,,,2389791,5780272,0.011573,A,FALSE,2.603805,B,FALSE,8.496809,272.7085,B,750,FALSE,17.44804,B,FALSE,3.174204,Mesotrophic (average)
48470,2013-2017,Canterbury,Native,Polymictic,591.72,14.78,17498.75,,,2393954,5776941,0.013942,A,FALSE,3.016322,B,FALSE,8.457665,364.4801,B,800,FALSE,17.81524,B,FALSE,4.045727,Eutrophic (poor)
48491,2013-2017,Canterbury,Native,Polymictic,501.87,13.51,16214.88,,,2362293,5790117,0.010009,A,FALSE,1.996984,A,FALSE,4.488929,190.3335,A,800,FALSE,10.37415,B,FALSE,2.679033,Oligotrophic (good)
48541,2013-2017,Canterbury,Native,Stratified,613.6,15.08,26690.06,,,2383159,5786725,0.006489,A,FALSE,1.826976,A,FALSE,4.46773,265.0244,B,750,FALSE,15.40942,B,FALSE,2.848593,Oligotrophic (good)
48581,2013-2017,Canterbury,Native,Polymictic,486.43,13.28,15693.19,,,2395604,5794267,0.006371,A,FALSE,1.922668,A,FALSE,5.874117,277.8574,A,800,FALSE,15.41637,B,FALSE,2.996179,Oligotrophic (good)
48593,2013-2017,Canterbury,Pastoral,Polymictic,449.21,12.72,12071.19,,,2401565,5761730,0.007074,A,FALSE,3.493456,B,FALSE,7.084644,361.7111,B,800,FALSE,16.47347,B,FALSE,3.954035,Mesotrophic (average)
48594,2013-2017,Canterbury,Pastoral,Stratified,688.27,16.05,13756.88,,,2397875,5763230,0.013064,A,FALSE,2.749074,B,FALSE,8.371756,368.5977,C,750,FALSE,15.91565,B,FALSE,3.866196,Mesotrophic (average)
48595,2013-2017,Canterbury,Pastoral,Stratified,932.33,18.94,16080.69,,,2397471,5763500,0.012821,A,FALSE,2.754941,B,FALSE,8.371756,365.5562,C,750,FALSE,16.05992,B,FALSE,3.869966,Mesotrophic (average)
48597,2013-2017,Canterbury,Pastoral,Stratified,6813.25,28,883891.3,558,Lake LYNDON,2404487,5766406,0.01271,A,FALSE,2.509592,B,FALSE,8.047835,187.2661,B,750,FALSE,7.043791,A,FALSE,2.889524,Oligotrophic (good)
48654,2013-2017,Canterbury,Pastoral,Polymictic,521.91,13.8,17812.69,,,2417015,5784747,0.01411,A,FALSE,4.001226,B,FALSE,7.52258,440.0907,B,800,FALSE,18.16999,B,FALSE,3.960309,Mesotrophic (average)
48657,2013-2017,Canterbury,Native,Polymictic,2108.05,2,240035.8,,,2416762,5787194,0.00667,A,FALSE,2.421154,B,FALSE,7.752531,238.1815,A,800,FALSE,11.34226,B,FALSE,2.956635,Oligotrophic (good)
48660,2013-2017,Canterbury,Pastoral,Stratified,10903.55,17,2020000,534,Lake PEARSON,2410832,5788399,0.011051,A,FALSE,2.700548,B,FALSE,7.791069,263.0885,B,750,FALSE,11.46029,B,FALSE,3.369791,Mesotrophic (average)
48662,2013-2017,Canterbury,Pastoral,Stratified,691.58,16.09,10085.13,,,2408420,5792681,0.012483,A,FALSE,4.016117,B,FALSE,8.391389,251.1068,B,750,FALSE,14.78763,B,FALSE,3.356681,Mesotrophic (average)
48663,2013-2017,Canterbury,Pastoral,Stratified,3720.97,40.26,623559.2,532,Lake GRASMERE,2410195,5793167,0.012118,A,FALSE,2.510267,B,FALSE,8.282656,187.5655,B,750,FALSE,11.60927,B,FALSE,3.045381,Mesotrophic (average)
48665,2013-2017,Canterbury,Pastoral,Stratified,638.06,15.4,14756.69,,,2412877,5791917,0.013021,A,FALSE,3.318754,B,FALSE,7.63452,366.5954,C,750,FALSE,16.7437,B,FALSE,3.887556,Mesotrophic (average)
48669,2013-2017,Canterbury,Pastoral,Polymictic,2606.69,4,353621.8,,,2416383,5788633,0.010301,A,FALSE,1.364463,A,FALSE,7.563296,337.7345,B,800,FALSE,7.419216,A,FALSE,2.937621,Oligotrophic (good)
48673,2013-2017,Canterbury,Pastoral,Polymictic,1917.32,6.7,220043.7,1025,Lake SARAH(2),2410313,5794662,0.013549,A,FALSE,1.621972,A,FALSE,8.140128,297.3917,A,800,FALSE,8.84843,A,FALSE,3.123973,Mesotrophic (average)
48679,2013-2017,Canterbury,Pastoral,Stratified,1526.79,24.78,129013,,,2422522,5787354,0.006302,A,FALSE,2.503353,B,FALSE,8.383163,331.9227,B,750,FALSE,17.18032,B,FALSE,3.605486,Mesotrophic (average)
48681,2013-2017,Canterbury,Pastoral,Stratified,858.53,18.11,32379.44,,,2422592,5787683,0.007369,A,FALSE,4.005953,B,FALSE,8.242533,405.327,C,750,FALSE,19.31309,B,FALSE,3.964933,Mesotrophic (average)
48687,2013-2017,Canterbury,Pastoral,Polymictic,456.12,12.83,13275.31,,,2422167,5788349,0.007075,A,FALSE,4.032832,B,FALSE,8.342326,407.9096,B,800,FALSE,19.20858,B,FALSE,3.984173,Mesotrophic (average)
48700,2013-2017,Canterbury,Pastoral,Stratified,3196.71,16,292080.5,,,2424688,5794171,0.012549,A,FALSE,1.856099,A,FALSE,8.083036,287.1398,B,750,FALSE,10.06036,B,FALSE,3.16625,Mesotrophic (average)
48726,2013-2017,Canterbury,Pastoral,Polymictic,569.76,14.48,11846.38,,,2461901,5773180,0.015243,A,FALSE,6.159481,C,FALSE,4.055409,877.3461,D,800,TRUE,35.2745,C,FALSE,4.618397,Eutrophic (poor)
48748,2013-2017,Canterbury,Exotic forest,Polymictic,572.72,14.52,18210.31,,,2482911,5760798,0.017821,A,FALSE,3.329856,B,FALSE,2.247262,1113.396,D,800,TRUE,17.61072,B,FALSE,4.48198,Eutrophic (poor)
48750,2013-2017,Canterbury,Urban area,Polymictic,540.88,14.08,16183.81,,,2482945,5761082,0.017874,A,FALSE,3.229261,B,FALSE,2.239914,1113.396,D,800,TRUE,17.16528,B,FALSE,4.474906,Eutrophic (poor)
48751,2013-2017,Canterbury,Urban area,Polymictic,574.24,14.54,16064.31,,,2483006,5761276,0.017968,A,FALSE,3.229261,B,FALSE,2.239914,1113.396,D,800,TRUE,17.14632,B,FALSE,4.474906,Eutrophic (poor)
48753,2013-2017,Canterbury,Pastoral,Stratified,683.29,15.99,29870.44,,,2483113,5762080,0.017961,A,FALSE,2.982158,B,FALSE,2.271539,1105.099,D,750,TRUE,17.46142,B,FALSE,4.478251,Eutrophic (poor)
48754,2013-2017,Canterbury,Pastoral,Stratified,643.77,15.48,14041.63,,,2483297,5761942,0.018042,A,FALSE,2.939121,B,FALSE,2.271539,1110.789,D,750,TRUE,16.67892,B,FALSE,4.474906,Eutrophic (poor)
48755,2013-2017,Canterbury,Pastoral,Stratified,609.03,15.02,18040.88,,,2483150,5762221,0.018724,A,FALSE,2.911792,B,FALSE,2.304464,1106.831,D,750,TRUE,18.78323,B,FALSE,4.478555,Eutrophic (poor)
48756,2013-2017,Canterbury,Pastoral,Stratified,1006.4,19.74,46281.44,,,2483223,5762472,0.018501,A,FALSE,3.014271,B,FALSE,2.315216,1099.179,D,750,TRUE,19.22649,B,FALSE,4.50532,Eutrophic (poor)
48759,2013-2017,Canterbury,Pastoral,Stratified,816.17,17.61,33759.56,,,2483346,5763333,0.019808,A,FALSE,2.967013,B,FALSE,2.281355,1093.465,D,750,TRUE,19.11674,B,FALSE,4.482606,Eutrophic (poor)
48761,2013-2017,Canterbury,Pastoral,Polymictic,583.72,14.67,14547.44,,,2485826,5759985,0.01761,A,FALSE,3.457544,B,FALSE,2.248766,1056.996,D,800,TRUE,19.28867,B,FALSE,4.427536,Eutrophic (poor)
48764,2013-2017,Canterbury,Urban area,Polymictic,419.5,12.25,10936.81,,,2485322,5764738,0.018315,A,FALSE,2.942836,B,FALSE,2.320411,1061.696,D,800,TRUE,16.71385,B,FALSE,4.411497,Eutrophic (poor)
48798,2013-2017,Canterbury,Pastoral,Stratified,661.64,15.71,19879.63,,,2488336,5773374,0.018198,A,FALSE,2.999671,B,FALSE,2.217741,1043.122,D,750,TRUE,17.40005,B,FALSE,4.388513,Eutrophic (poor)
48800,2013-2017,Canterbury,Pastoral,Stratified,683.7,15.99,19193.94,,,2488964,5775011,0.017746,A,FALSE,3.017612,B,FALSE,2.294971,1059.095,D,750,TRUE,17.40546,B,FALSE,4.430247,Eutrophic (poor)
48820,2013-2017,Canterbury,Pastoral,Polymictic,474.04,13.1,12633.69,,,2486840,5781061,0.021331,A,FALSE,5.587021,C,FALSE,2.426294,939.5419,D,800,TRUE,25.87671,C,FALSE,4.605528,Eutrophic (poor)
48837,2013-2017,Canterbury,Pastoral,Polymictic,533.16,13.97,21715.75,,,2490049,5794876,0.017384,A,FALSE,5.055814,C,FALSE,3.672042,907.5431,D,800,TRUE,31.06643,C,FALSE,4.54397,Eutrophic (poor)
48841,2013-2017,Canterbury,Pastoral,Stratified,622.98,15.2,10434,,,2486374,5798292,0.013195,A,FALSE,3.419709,B,FALSE,4.274215,529.7986,C,750,FALSE,31.18908,C,FALSE,4.260851,Eutrophic (poor)
48843,2013-2017,Canterbury,Pastoral,Stratified,625.75,15.24,25587.81,,,2488214,5797144,0.016634,A,FALSE,5.333134,C,FALSE,3.387069,780.1518,D,750,TRUE,31.00888,C,FALSE,4.528788,Eutrophic (poor)
48844,2013-2017,Canterbury,Pastoral,Polymictic,531.94,13.95,15276.81,,,2489017,5797038,0.015812,A,FALSE,5.407233,C,FALSE,3.387215,814.3967,D,800,TRUE,30.56637,C,FALSE,4.544374,Eutrophic (poor)
48993,2013-2017,Canterbury,Pastoral,Stratified,1357.14,23.24,22020.44,,,2490197,5777960,0.018186,A,FALSE,3.238029,B,FALSE,2.164165,1107.824,D,750,TRUE,24.09425,C,FALSE,4.456763,Eutrophic (poor)
48994,2013-2017,Canterbury,Pastoral,Polymictic,535.35,14,10756.19,,,2490361,5778512,0.017163,A,FALSE,3.063494,B,FALSE,2.164165,1085.557,D,800,TRUE,17.57183,B,FALSE,4.435659,Eutrophic (poor)
48995,2013-2017,Canterbury,Pastoral,Polymictic,525.51,13.86,13369.56,,,2490731,5778772,0.019395,A,FALSE,2.914963,B,FALSE,2.235477,961.0558,D,800,TRUE,17.69938,B,FALSE,4.308541,Eutrophic (poor)
48996,2013-2017,Canterbury,Pastoral,Stratified,621.67,15.18,10831.88,,,2490878,5779080,0.016427,A,FALSE,7.377022,C,FALSE,1.92876,923.4346,D,750,TRUE,88.37306,D,TRUE,4.868859,Eutrophic (poor)
48999,2013-2017,Canterbury,Pastoral,Stratified,1644.43,25.8,20087.94,,,2491643,5780870,0.015758,A,FALSE,5.396648,C,FALSE,2.083363,1079.682,D,750,TRUE,42.92903,C,FALSE,4.631695,Eutrophic (poor)
49007,2013-2017,Canterbury,Pastoral,Stratified,3405.6,38.37,81916.44,,,2493436,5783690,0.017242,A,FALSE,4.509522,B,FALSE,1.823051,764.168,D,750,TRUE,59.44203,D,TRUE,4.553824,Eutrophic (poor)
49008,2013-2017,Canterbury,Pastoral,Stratified,1348.56,23.16,32116.81,,,2494040,5784730,0.017818,A,FALSE,4.0597,B,FALSE,1.865988,1030.562,D,750,TRUE,24.13871,C,FALSE,4.442543,Eutrophic (poor)
49016,2013-2017,Canterbury,Pastoral,Polymictic,422.53,12.3,13271.75,,,2492141,5794052,0.014611,A,FALSE,4.051304,B,FALSE,3.69264,817.6267,D,800,TRUE,31.25628,C,FALSE,4.497708,Eutrophic (poor)
49018,2013-2017,Canterbury,Pastoral,Stratified,719.3,16.44,34473.13,,,2490699,5795717,0.015156,A,FALSE,5.030242,C,FALSE,3.364789,898.1874,D,750,TRUE,35.15383,C,FALSE,4.575358,Eutrophic (poor)
49020,2013-2017,Canterbury,Pastoral,Stratified,2154.84,29.9,45351,,,2492052,5796052,0.016058,A,FALSE,5.20266,C,FALSE,3.596951,902.5711,D,750,TRUE,32.55025,C,FALSE,4.560532,Eutrophic (poor)
49025,2013-2017,Canterbury,Pastoral,Polymictic,536.07,14.01,20220.25,,,2493549,5797443,0.015342,A,FALSE,5.149629,C,FALSE,3.347864,903.6684,D,800,TRUE,31.13611,C,FALSE,4.574192,Eutrophic (poor)
49026,2013-2017,Canterbury,Pastoral,Stratified,941.64,19.04,51784.94,,,2493275,5798015,0.01422,A,FALSE,4.354052,B,FALSE,3.250446,829.406,D,750,TRUE,32.88775,C,FALSE,4.546349,Eutrophic (poor)
49027,2013-2017,Canterbury,Pastoral,Stratified,1230.55,22.03,27308.81,,,2493631,5797901,0.014723,A,FALSE,4.683254,B,FALSE,3.185093,855.5016,D,750,TRUE,34.19427,C,FALSE,4.589485,Eutrophic (poor)
49044,2013-2017,Canterbury,Pastoral,Polymictic,526.64,13.87,10229.44,,,2507842,5796426,0.00802,A,FALSE,4.926774,B,FALSE,2.31013,557.4659,C,800,FALSE,19.49255,B,FALSE,4.176628,Eutrophic (poor)
49076,2013-2017,Waikato,Pastoral,Stratified,731.24,16.59,22391.19,,,2665396,6407805,0.013774,A,FALSE,10.72009,C,FALSE,2.892836,605.4798,C,750,FALSE,34.85097,C,FALSE,4.618697,Eutrophic (poor)
49089,2013-2017,Waikato,Pastoral,Stratified,651.38,15.58,27275.25,,,2701842,6410022,0.036352,B,FALSE,4.660525,B,FALSE,0.511007,1205.512,D,750,TRUE,21.96372,C,FALSE,4.832026,Eutrophic (poor)
49090,2013-2017,Waikato,Pastoral,Stratified,1902.26,27.93,170711.2,106,Lake OHINEWAI,2702307,6409684,0.034786,B,FALSE,5.260902,C,FALSE,0.505728,1242.765,D,750,TRUE,22.3222,C,FALSE,4.781228,Eutrophic (poor)
49091,2013-2017,Waikato,Pastoral,Stratified,2137.94,29.77,148272.3,,,2703970,6411170,0.027698,A,FALSE,5.158605,C,FALSE,0.502171,1249.416,D,750,TRUE,30.67392,C,FALSE,4.857676,Eutrophic (poor)
49147,2013-2017,Waikato,Pastoral,Polymictic,515.88,13.72,10462,,,2668372,6405297,0.006323,A,FALSE,5.366762,C,FALSE,4.434494,420.873,B,800,FALSE,21.07137,C,FALSE,3.801309,Mesotrophic (average)
49148,2013-2017,Waikato,Pastoral,Stratified,1669.07,26.01,36376.31,,,2671232,6405900,0.007594,A,FALSE,6.062608,C,FALSE,4.282946,512.6042,C,750,FALSE,25.75731,C,FALSE,4.126446,Eutrophic (poor)
49151,2013-2017,Waikato,Pastoral,Polymictic,604.02,14.95,15287.06,,,2674165,6404899,0.009182,A,FALSE,5.013334,C,FALSE,4.501432,520.3021,C,800,FALSE,23.32845,C,FALSE,4.126825,Eutrophic (poor)
49152,2013-2017,Waikato,Pastoral,Stratified,681.61,15.97,21195.19,,,2673851,6405986,0.010161,A,FALSE,5.554985,C,FALSE,4.607388,518.0172,C,750,FALSE,23.05601,C,FALSE,4.133367,Eutrophic (poor)
49156,2013-2017,Waikato,Pastoral,Stratified,735.02,16.64,35192.19,,,2688717,6411957,0.019554,A,FALSE,4.159171,B,FALSE,0.507132,1203.045,D,750,TRUE,22.9895,C,FALSE,4.860089,Eutrophic (poor)
49169,2013-2017,Waikato,Pastoral,Stratified,2227.34,30.44,184968.1,,,2696397,6404013,0.019059,A,FALSE,9.625011,C,FALSE,0.48637,1117.913,D,750,TRUE,32.2376,C,FALSE,4.907481,Eutrophic (poor)
49176,2013-2017,Waikato,Pastoral,Stratified,1278.59,22.5,74795.19,,,2699508,6406217,0.022954,A,FALSE,5.889368,C,FALSE,0.550856,1289.258,D,750,TRUE,23.80559,C,FALSE,4.786295,Eutrophic (poor)
49180,2013-2017,Waikato,Pastoral,Stratified,29847.19,125.21,10800000,102,Lake WHANGAPE,2691846,6412806,0.014664,A,FALSE,33.27077,D,TRUE,0.377622,1418.439,D,750,TRUE,82.96501,D,TRUE,5.907021,Supertrophic (very poor)
49181,2013-2017,Waikato,Pastoral,Polymictic,425.9,12.36,11355.06,,,2694468,6410470,0.023562,A,FALSE,5.109052,C,FALSE,1.223221,1089.71,D,800,TRUE,17.77159,B,FALSE,4.577679,Eutrophic (poor)
49186,2013-2017,Waikato,Pastoral,Stratified,9337.45,66.47,2840000,105,Lake ROTONGARO,2697554,6410617,0.026638,A,FALSE,6.164327,C,FALSE,0.548921,1262.482,D,750,TRUE,29.33145,C,FALSE,4.867682,Eutrophic (poor)
49187,2013-2017,Waikato,Pastoral,Stratified,4079.53,42.33,444914.7,103,Lake ROTONGAROITI,2696687,6411718,0.029653,A,FALSE,6.156554,C,FALSE,0.620805,1347.754,D,750,TRUE,30.6921,C,FALSE,4.799854,Eutrophic (poor)
49189,2013-2017,Waikato,Pastoral,Stratified,1018.6,19.87,32451.44,,,2699327,6410171,0.030356,B,FALSE,4.54925,B,FALSE,0.514977,1315.788,D,750,TRUE,23.68907,C,FALSE,4.87215,Eutrophic (poor)
49194,2013-2017,Waikato,Pastoral,Polymictic,587.16,14.72,21174.06,,,2695512,6413254,0.023744,A,FALSE,4.783518,B,FALSE,0.62164,1087.072,D,800,TRUE,17.78101,B,FALSE,4.567047,Eutrophic (poor)
49196,2013-2017,Waikato,Pastoral,Polymictic,562.43,14.38,13402.44,,,2696119,6413102,0.026849,A,FALSE,4.649068,B,FALSE,1.265308,1239.287,D,800,TRUE,23.29225,C,FALSE,4.862827,Eutrophic (poor)
49198,2013-2017,Waikato,Pastoral,Stratified,719.31,16.44,17739.06,,,2700972,6413156,0.026307,A,FALSE,4.643429,B,FALSE,1.050887,1124.833,D,750,TRUE,18.34692,B,FALSE,4.575287,Eutrophic (poor)
49199,2013-2017,Waikato,Pastoral,Stratified,611.98,15.06,20863.94,,,2705964,6400220,0.01935,A,FALSE,7.890874,C,FALSE,0.995514,1326.9,D,750,TRUE,27.90082,C,FALSE,5.104881,Supertrophic (very poor)
49200,2013-2017,Waikato,Urban area,Stratified,3358.49,38.08,563942.6,,,2701778,6403221,0.014313,A,FALSE,24.05249,D,TRUE,0.822137,1449.318,D,750,TRUE,55.36534,D,TRUE,5.541657,Supertrophic (very poor)
49228,2013-2017,Waikato,Pastoral,Stratified,818.08,17.64,26978.94,,,2702866,6404963,0.02535,A,FALSE,5.637608,C,FALSE,0.884656,986.9449,D,750,TRUE,14.76183,B,FALSE,4.31107,Eutrophic (poor)
49238,2013-2017,Waikato,Pastoral,Stratified,1105.74,20.78,35976.13,,,2703202,6405326,0.025022,A,FALSE,5.297733,C,FALSE,0.893429,989.3522,D,750,TRUE,14.53953,B,FALSE,4.252988,Eutrophic (poor)
49239,2013-2017,Waikato,Pastoral,Stratified,3453.55,38.66,487563.9,,,2703874,6406075,0.010803,A,FALSE,23.04197,D,TRUE,0.35536,1114.058,D,750,TRUE,32.51931,C,FALSE,5.287239,Supertrophic (very poor)
49254,2013-2017,Waikato,Pastoral,Stratified,887.01,18.43,30856.38,,,2750848,6400851,0.016532,A,FALSE,5.372786,C,FALSE,1.889488,991.8455,D,750,TRUE,25.30735,C,FALSE,4.565422,Eutrophic (poor)
49257,2013-2017,Waikato,Pastoral,Stratified,826.67,17.74,16971.06,,,2750407,6401650,0.02705,A,FALSE,5.339226,C,FALSE,1.739343,1024.614,D,750,TRUE,23.54252,C,FALSE,4.553191,Eutrophic (poor)
49258,2013-2017,Waikato,Pastoral,Polymictic,535.71,14,13751.94,,,2750300,6401906,0.017237,A,FALSE,14.94102,D,TRUE,1.941528,880.3551,D,800,TRUE,40.67762,C,FALSE,4.942132,Eutrophic (poor)
49259,2013-2017,Waikato,Pastoral,Stratified,693.9,16.12,17035.69,,,2750507,6401846,0.02492,A,FALSE,4.538226,B,FALSE,1.748891,913.0045,D,750,TRUE,22.66537,C,FALSE,4.462634,Eutrophic (poor)
49291,2013-2017,Waikato,Pastoral,Stratified,845.09,17.95,48725.5,96,Lake OTAMATEAROA,2659806,6432734,0.009493,A,FALSE,3.783159,B,FALSE,3.851524,558.7518,C,750,FALSE,20.9172,C,FALSE,4.194664,Eutrophic (poor)
49294,2013-2017,Auckland,Pastoral,Stratified,1256.39,22.28,38613.19,93,Lake WHATIHUA,2658458,6435004,0.005524,A,FALSE,4.297683,B,FALSE,4.335821,475.0119,C,750,FALSE,17.24018,B,FALSE,4.011356,Eutrophic (poor)
49295,2013-2017,Waikato,Pastoral,Stratified,1080.16,20.52,59035.94,,,2659017,6434526,0.009793,A,FALSE,5.11508,C,FALSE,4.324625,557.389,C,750,FALSE,23.00155,C,FALSE,4.280607,Eutrophic (poor)
49307,2013-2017,Auckland,Pastoral,Stratified,683.42,15.99,24670.94,,,2653831,6445056,0.005802,A,FALSE,6.201196,C,FALSE,3.069308,475.6528,C,750,FALSE,17.70364,B,FALSE,4.07755,Eutrophic (poor)
49309,2013-2017,Auckland,Pastoral,Stratified,847.78,17.98,42701.63,,,2653719,6445419,0.005735,A,FALSE,5.035437,C,FALSE,3.326384,450.6062,C,750,FALSE,16.41641,B,FALSE,3.959249,Mesotrophic (average)
49327,2013-2017,Auckland,Native,Stratified,1382.27,23.47,29972.56,,,2643672,6460487,0.011557,A,FALSE,3.767745,B,FALSE,2.081343,583.7301,C,750,FALSE,16.33697,B,FALSE,3.863421,Mesotrophic (average)
49334,2013-2017,Auckland,Native,Stratified,1216.74,21.9,25638.63,,,2644370,6460777,0.007953,A,FALSE,11.92291,C,FALSE,1.459593,545.2427,C,750,FALSE,36.86031,C,FALSE,4.150532,Eutrophic (poor)
49337,2013-2017,Auckland,Pastoral,Polymictic,2131.78,4.5,259233.1,91,Lake POKORUA,2655288,6444213,0.011533,A,FALSE,9.683347,C,FALSE,2.537245,609.5208,C,800,FALSE,29.4639,C,FALSE,4.434241,Eutrophic (poor)
49345,2013-2017,Auckland,Pastoral,Stratified,811.56,17.56,24892.25,,,2663642,6441757,0.019944,A,FALSE,7.195234,C,FALSE,2.589397,488.1377,C,750,FALSE,20.57609,C,FALSE,3.943832,Mesotrophic (average)
49414,2013-2017,Auckland,Pastoral,Stratified,1120.07,20.93,17249.38,,,2672837,6441436,0.019511,A,FALSE,4.50959,B,FALSE,3.171617,660.6885,C,750,FALSE,15.55524,B,FALSE,3.974776,Mesotrophic (average)
49422,2013-2017,Auckland,Pastoral,Stratified,702.08,16.23,11611.38,,,2672337,6442515,0.019592,A,FALSE,5.34654,C,FALSE,2.596062,656.8747,C,750,FALSE,16.08901,B,FALSE,4.106268,Eutrophic (poor)
49431,2013-2017,Auckland,Pastoral,Stratified,866.1,18.19,11744.25,,,2668544,6445280,0.009973,A,FALSE,6.333326,C,FALSE,3.218479,467.3696,C,750,FALSE,19.50218,B,FALSE,3.989391,Mesotrophic (average)
49493,2013-2017,Auckland,Pastoral,Polymictic,579.89,14.62,12701.88,,,2670430,6453752,0.017561,A,FALSE,3.520087,B,FALSE,2.75304,544.5752,C,800,FALSE,16.99484,B,FALSE,3.872807,Mesotrophic (average)
49514,2013-2017,Auckland,Pastoral,Stratified,1090.41,20.63,31067.19,,,2677294,6455498,0.024598,A,FALSE,5.798359,C,FALSE,1.518985,826.9336,D,750,TRUE,19.61757,B,FALSE,4.553935,Eutrophic (poor)
49530,2013-2017,Auckland,Native,Stratified,1002.46,19.7,18292,,,2642016,6463687,0.01198,A,FALSE,8.813911,C,FALSE,1.872844,593.9586,C,750,FALSE,29.9,C,FALSE,3.935971,Mesotrophic (average)
49531,2013-2017,Auckland,Native,Stratified,1118.4,20.91,15490.69,,,2642106,6464210,0.008356,A,FALSE,10.96243,C,FALSE,1.594787,535.628,C,750,FALSE,35.27679,C,FALSE,4.149755,Eutrophic (poor)
49573,2013-2017,Auckland,Urban area,Stratified,1125.7,20.99,27400.94,,,2673464,6473357,0.012593,A,FALSE,3.270849,B,FALSE,2.669064,401.2532,C,750,FALSE,12.88661,B,FALSE,3.340965,Mesotrophic (average)
49574,2013-2017,Auckland,Urban area,Stratified,1833.75,27.38,37137.63,,,2675010,6472428,0.011922,A,FALSE,3.691778,B,FALSE,2.798114,502.797,C,750,FALSE,16.5357,B,FALSE,3.759616,Mesotrophic (average)
49578,2013-2017,Auckland,Urban area,Polymictic,556.49,14.3,11563.75,,,2660194,6476003,0.013661,A,FALSE,4.361634,B,FALSE,2.676662,511.7718,C,800,FALSE,20.9122,C,FALSE,3.956382,Mesotrophic (average)
49580,2013-2017,Auckland,Urban area,Stratified,2001.69,28.72,73852.19,,,2664060,6480291,0.012608,A,FALSE,6.016962,C,FALSE,2.393851,416.3079,C,750,FALSE,19.44321,B,FALSE,3.616294,Mesotrophic (average)
49583,2013-2017,Auckland,Urban area,Stratified,1921.24,28.08,54650.31,,,2664039,6485483,0.012884,A,FALSE,9.733853,C,FALSE,2.424354,473.8642,C,750,FALSE,23.75155,C,FALSE,4.056665,Eutrophic (poor)
49584,2013-2017,Auckland,Urban area,Polymictic,477.92,13.16,11671.88,,,2673129,6476280,0.012739,A,FALSE,3.091555,B,FALSE,2.647805,463.7047,B,800,FALSE,16.39723,B,FALSE,3.496091,Mesotrophic (average)
49641,2013-2017,Auckland,Urban area,Polymictic,519.09,13.76,10402.5,,,2661883,6508713,0.012654,A,FALSE,3.166099,B,FALSE,2.710084,439.4382,B,800,FALSE,14.75456,B,FALSE,3.516766,Mesotrophic (average)
49643,2013-2017,Auckland,Pastoral,Stratified,3837.17,40.94,205842.8,,,2628436,6536458,0.011799,A,FALSE,9.219793,C,FALSE,2.551484,447.3585,C,750,FALSE,24.96856,C,FALSE,3.952214,Mesotrophic (average)
49644,2013-2017,Northland,Native,Polymictic,489.31,13.33,14829.63,,,2627020,6540553,0.008347,A,FALSE,10.56988,C,FALSE,2.891187,442.098,B,800,FALSE,24.10603,C,FALSE,3.997876,Mesotrophic (average)
49650,2013-2017,Northland,Pastoral,Polymictic,524.52,13.84,10171.06,,,2613394,6545691,0.006078,A,FALSE,5.504118,C,FALSE,3.027111,439.2601,B,800,FALSE,16.25791,B,FALSE,3.875377,Mesotrophic (average)
49677,2013-2017,Auckland,Pastoral,Polymictic,502.4,13.52,15861.56,,,2650288,6509306,0.007203,A,FALSE,4.60684,B,FALSE,3.767725,456.1148,B,800,FALSE,15.58021,B,FALSE,3.806333,Mesotrophic (average)
49694,2013-2017,Otago,Native,Stratified,678.5,15.93,24587.81,,,2138011,5603188,0.013246,A,FALSE,2.988679,B,FALSE,6.596425,372.9448,C,750,FALSE,17.46261,B,FALSE,3.951057,Mesotrophic (average)
49697,2013-2017,Southland,Native,Stratified,747.89,16.79,21751.25,,,2119714,5608616,0.006957,A,FALSE,1.991456,A,FALSE,7.084644,238.5345,B,750,FALSE,11.17838,B,FALSE,2.764182,Oligotrophic (good)
49706,2013-2017,Southland,Native,Stratified,671.15,15.83,27050,,,2119011,5609617,0.007174,A,FALSE,1.973809,A,FALSE,7.084644,190.5927,B,750,FALSE,9.406407,A,FALSE,2.67827,Oligotrophic (good)
